"","GSM711910"
"8148941",4.15822
"8148949",3.66271
"8148951",4.3534
"8148955",5.93415
"8148962",4.94712
"8148964",5.15177
"8148966",3.48667
"8148968",3.58291
"8148973",4.26126
"8148978",3.97033
"8148982",2.69562
"8148985",6.073
"8148992",3.11006
"8149065",2.65807
"8149067",2.18487
"8149069",2.32743
"8149071",6.385
"8149084",2.3701
"8149086",3.52585
"8149097",2.64658
"8149104",3.00398
"8149109",2.38948
"8149116",3.44846
"8149122",3.89691
"8149126",3.44846
"8149132",4.1184
"8149137",3.70681
"8149142",3.08792
"8149146",3.48602
"8149148",3.87356
"8149151",6.31871
"8149153",5.87935
"8149157",5.87935
"8149161",5.89209
"8149165",6.28049
"8149167",6.28049
"8149169",2.84005
"8149172",2.80852
"8149180",2.68647
"8149192",2.09634
"8149195",2.16677
"8149200",1.92834
"8149204",3.59596
"8149208",4.55832
"8149210",5.89209
"8149214",6.31871
"8149216",6.1375
"8149218",6.1574
"8149220",6.1574
"8149222",6.1574
"8149224",6.1574
"8149226",6.1574
"8149228",6.29413
"8149230",1.83472
"8149235",2.3179
"8149239",1.85688
"8149241",3.77643
"8149243",3.77262
"8149245",2.88805
"8149248",4.98126
"8149250",4.80725
"8149256",4.93434
"8149258",6.6263
"8149262",1.52699
"8149264",6.18159
"8149269",2.19748
"8149271",2.62954
"8149273",3.91484
"8149275",2.28952
"8149277",2.02396
"8149279",2.68408
"8149281",1.93349
"8149283",3.52822
"8149289",6.43094
"8149296",3.962
"8149307",3.57208
"8149315",3.57407
"8149318",1.83943
"8149320",2.18704
"8149322",1.76642
"8149324",2.51653
"8149330",8.29417
"8149345",5.4859
"8149347",2.38112
"8149350",2.51526
"8149353",1.83136
"8149356",3.76806
"8149358",4.18681
"8149361",3.78049
"8149365",4.94834
"8149377",1.83136
"8149380",3.25274
"8149383",3.83489
"8149387",2.93146
"8149389",4.33534
"8149396",2.0214
"8149399",7.22062
"8149413",7.73408
"8149438",2.29361
"8149448",5.3299
"8149465",4.57012
"8149475",6.19913
"8149485",3.01265
"8149500",5.40613
"8149521",2.33187
"8149534",7.63327
"8149551",5.43305
"8149555",5.91835
"8149574",5.43209
"8149590",4.0707
"8149592",2.62882
"8149612",4.4188
"8149625",2.17087
"8149627",1.42719
"8149629",3.54923
"8149638",4.31077
"8149646",4.8189
"8149652",4.66134
"8149673",4.29361
"8149685",3.88702
"8149699",4.03113
"8149705",4.64776
"8149707",5.24712
"8149718",4.68101
"8149720",7.3043
"8149725",3.65642
"8149733",6.89169
"8149749",7.72422
"8149762",5.65389
"8149774",5.2394
"8149793",6.87618
"8149809",3.27943
"8149811",4.61672
"8149820",4.75606
"8149823",1.92728
"8149825",5.84761
"8149833",3.78645
"8149835",3.34785
"8149847",4.85982
"8149849",4.55627
"8149857",6.51672
"8149865",6.25073
"8149877",4.46698
"8149885",3.92005
"8149898",2.75966
"8149907",4.61791
"8149918",3.79122
"8149927",7.46957
"8149942",5.27915
"8149953",2.24298
"8149955",2.41646
"8149966",5.36379
"8149979",3.23432
"8149986",5.21492
"8150002",2.86616
"8150014",4.93524
"8150032",3.42192
"8150034",4.22116
"8150036",5.8306
"8150076",4.20273
"8150087",7.08422
"8150089",7.96587
"8150099",2.45021
"8150101",3.02872
"8150103",5.40863
"8150112",7.32499
"8150126",7.23684
"8150138",2.12598
"8150143",2.76383
"8150149",3.80501
"8150151",1.53333
"8150153",2.7063
"8150155",1.38621
"8150157",1.58427
"8150159",1.55975
"8150161",1.48386
"8150163",1.46994
"8150165",4.57343
"8150175",3.97905
"8150186",7.93809
"8150195",2.52852
"8150197",3.72794
"8150204",5.08788
"8150206",6.15865
"8150210",1.71275
"8150212",1.87943
"8150214",4.59351
"8150217",5.32334
"8150219",4.72712
"8150225",5.15397
"8150244",3.14056
"8150249",3.14669
"8150253",4.33297
"8150266",5.70196
"8150274",3.25759
"8150276",4.94503
"8150287",6.93138
"8150318",6.88321
"8150352",2.89809
"8150356",4.75078
"8150364",5.11899
"8150373",1.86668
"8150375",2.62839
"8150395",2.8145
"8150419",3.06435
"8150428",8.08439
"8150433",5.77311
"8150439",3.51339
"8150489",5.38159
"8150491",7.45508
"8150509",8.22539
"8150529",3.51877
"8150537",7.0229
"8150550",2.74394
"8150559",4.65004
"8150565",5.27615
"8150576",2.09597
"8150578",3.65137
"8150580",1.48274
"8150582",1.29129
"8150584",2.02888
"8150586",1.70649
"8150588",1.74948
"8150590",1.94137
"8150592",6.52091
"8150599",7.0912
"8150685",2.2243
"8150687",2.21659
"8150689",5.96792
"8150691",2.59316
"8150698",6.36979
"8150704",3.26526
"8150714",8.455
"8150722",2.35688
"8150751",2.63322
"8150757",6.46684
"8150785",3.61922
"8150797",5.7276
"8150818",6.84648
"8150830",4.98249
"8150842",3.68303
"8150844",3.53409
"8150846",4.42134
"8150860",4.24176
"8150862",3.47498
"8150864",4.38716
"8150866",2.77088
"8150868",2.32186
"8150870",6.64259
"8150872",6.33013
"8150877",5.39119
"8150879",2.59621
"8150881",2.93703
"8150889",2.84213
"8150901",3.80737
"8150906",5.51409
"8150908",6.6558
"8150918",2.778
"8150920",2.56967
"8150928",5.80829
"8150960",6.38271
"8150962",4.14264
"8150974",1.64279
"8150976",1.81778
"8150978",3.00465
"8150988",6.77098
"8151030",3.0472
"8151032",3.72895
"8151042",3.93271
"8151052",2.1817
"8151054",3.79889
"8151056",5.31922
"8151066",6.15626
"8151074",4.8506
"8151090",2.58299
"8151092",3.43397
"8151099",2.21875
"8151101",3.29605
"8151118",6.91569
"8151123",2.19377
"8151125",5.14711
"8151127",2.19706
"8151136",5.21313
"8151149",6.37227
"8151191",2.41727
"8151205",1.77547
"8151207",1.80796
"8151209",4.39169
"8151211",1.29385
"8151213",1.66702
"8151215",1.69551
"8151217",1.39589
"8151219",2.2982
"8151223",3.708
"8151234",3.45903
"8151236",2.28577
"8151238",2.94431
"8151240",3.05313
"8151250",1.63206
"8151252",2.62106
"8151254",5.88693
"8151279",2.42393
"8151281",8.52781
"8151296",3.57704
"8151306",2.73581
"8151308",2.33322
"8151310",3.44539
"8151332",1.85874
"8151334",4.31774
"8151341",2.42113
"8151367",1.85627
"8151369",7.00625
"8151376",8.07507
"8151384",5.88917
"8151401",5.98172
"8151411",7.5548
"8151413",6.26518
"8151421",1.72905
"8151423",4.14804
"8151430",1.63947
"8151432",3.26079
"8151434",1.85671
"8151436",3.93582
"8151445",1.615
"8151447",3.64441
"8151457",4.33594
"8151471",3.60423
"8151475",3.97782
"8151490",1.47695
"8151492",1.74948
"8151494",2.9335
"8151496",5.61518
"8151508",2.10046
"8151510",2.87849
"8151512",5.03184
"8151525",3.67817
"8151532",8.59181
"8151540",5.34255
"8151542",1.8526
"8151547",2.20354
"8151549",5.11815
"8151559",2.02265
"8151561",6.75717
"8151572",5.04892
"8151583",1.23954
"8151585",1.4643
"8151587",3.94511
"8151592",2.54512
"8151603",4.47167
"8151605",4.28644
"8151607",4.47167
"8151609",4.01338
"8151613",4.28644
"8151615",4.17029
"8151617",4.28644
"8151619",4.49954
"8151621",4.28644
"8151623",4.47167
"8151625",4.28644
"8151627",4.17449
"8151629",3.45802
"8151631",4.07456
"8151633",3.28483
"8151637",1.77985
"8151644",5.04976
"8151657",1.71776
"8151659",2.81372
"8151679",3.02272
"8151684",4.18445
"8151686",4.32691
"8151707",1.7964
"8151709",3.62229
"8151711",5.92455
"8151730",2.18515
"8151743",2.94888
"8151745",3.25577
"8151747",5.39968
"8151756",6.53836
"8151764",3.01619
"8151766",2.51268
"8151768",4.96906
"8151784",4.84495
"8151788",5.40558
"8151795",2.84446
"8151816",8.46931
"8151824",3.12774
"8151842",5.85291
"8151869",3.18095
"8151871",3.51825
"8151888",1.55585
"8151890",5.74754
"8151898",2.33896
"8151906",4.09663
"8151909",3.0678
"8151917",4.64737
"8151927",2.31492
"8151929",3.20242
"8151931",5.38674
"8151935",10.0325
"8151942",4.63006
"8151952",5.02142
"8151967",5.9467
"8151987",2.68187
"8151989",1.75183
"8151991",1.933
"8151993",6.6268
"8151999",2.8837
"8152031",2.47715
"8152041",8.29264
"8152053",5.01601
"8152062",3.02473
"8152079",9.82009
"8152090",2.04263
"8152092",2.3288
"8152094",2.16542
"8152096",8.36071
"8152111",7.27574
"8152115",3.48609
"8152117",2.26677
"8152119",5.85138
"8152131",1.68155
"8152133",5.8343
"8152148",7.43277
"8152211",5.096
"8152213",2.4652
"8152215",7.65328
"8152222",7.92458
"8152240",2.98368
"8152242",1.62571
"8152244",1.91127
"8152246",1.5487
"8152248",1.6844
"8152250",1.40023
"8152252",3.02277
"8152255",7.32869
"8152264",3.74085
"8152278",1.58048
"8152280",5.48275
"8152289",2.04665
"8152291",3.52603
"8152297",5.46616
"8152314",2.5721
"8152323",7.16265
"8152333",7.46998
"8152335",3.50257
"8152340",5.73217
"8152355",5.0082
"8152367",1.41232
"8152369",2.69421
"8152374",1.50312
"8152376",2.68457
"8152451",1.3989
"8152453",5.52954
"8152463",2.66134
"8152465",7.22445
"8152477",7.03412
"8152491",6.08614
"8152506",3.58022
"8152512",3.88445
"8152522",6.84524
"8152551",2.15621
"8152553",6.31494
"8152582",3.12237
"8152595",2.07903
"8152597",3.19425
"8152606",5.95335
"8152617",9.0076
"8152626",2.41291
"8152628",6.28922
"8152640",1.81112
"8152642",2.74829
"8152648",5.48463
"8152656",5.19139
"8152664",3.35325
"8152666",3.67157
"8152668",5.15175
"8152701",3.94259
"8152703",6.44284
"8152715",2.83074
"8152719",3.63251
"8152734",2.05862
"8152742",2.68426
"8152750",4.96098
"8152759",5.06606
"8152764",5.99175
"8152782",5.80747
"8152812",3.40279
"8152815",2.64238
"8152819",2.64941
"8152821",2.12288
"8152828",2.35171
"8152845",5.87203
"8152863",5.04973
"8152865",5.07402
"8152867",6.9566
"8152900",2.70126
"8152902",3.29571
"8152922",1.71092
"8152924",3.34463
"8152938",2.62956
"8152946",4.23077
"8152962",3.74845
"8152976",5.01144
"8152988",4.89634
"8153002",8.4597
"8153021",5.49628
"8153035",1.75919
"8153037",2.38134
"8153039",2.23539
"8153041",2.84782
"8153043",3.83774
"8153065",1.58235
"8153067",2.0763
"8153069",1.52344
"8153071",3.10733
"8153101",4.17752
"8153167",3.0683
"8153175",5.58367
"8153201",6.5906
"8153223",7.40843
"8153258",4.19847
"8153262",4.33046
"8153269",5.01384
"8153273",3.43216
"8153304",4.2433
"8153320",4.07024
"8153322",5.7975
"8153328",4.74233
"8153334",4.28788
"8153336",3.90364
"8153342",4.459
"8153346",4.6942
"8153359",4.44878
"8153363",4.15418
"8153373",3.86324
"8153380",4.43914
"8153390",5.11812
"8153405",3.28149
"8153409",4.76446
"8153411",4.36799
"8153424",3.66986
"8153426",4.34968
"8153430",5.03653
"8153449",7.95388
"8153457",5.07785
"8153459",4.69507
"8153474",5.1929
"8153486",3.77783
"8153488",3.8303
"8153497",4.52474
"8153536",6.39771
"8153550",5.03184
"8153568",6.33603
"8153609",4.41776
"8153625",3.90811
"8153652",5.59697
"8153664",4.44861
"8153678",4.69849
"8153684",6.03389
"8153704",3.40741
"8153709",4.30912
"8153727",5.23868
"8153762",4.57365
"8153776",6.139
"8153790",4.19097
"8153819",4.17948
"8153823",4.74126
"8153828",3.90377
"8153835",2.80422
"8153838",4.34448
"8153862",5.01041
"8153868",4.53954
"8153876",3.80921
"8153890",6.07975
"8153896",4.16905
"8153903",8.90191
"8153911",3.6938
"8153920",4.4304
"8153930",3.54335
"8153935",3.43817
"8153937",4.45109
"8153939",6.03389
"8153959",6.19545
"8154012",5.59735
"8154034",3.54087
"8154043",2.92247
"8154047",3.12148
"8154057",1.60549
"8154059",7.04883
"8154100",6.79312
"8154124",3.25133
"8154128",1.72749
"8154130",2.54233
"8154132",3.08772
"8154135",3.26384
"8154151",3.49586
"8154153",5.74342
"8154163",6.22461
"8154176",1.8796
"8154178",6.68087
"8154207",3.71483
"8154209",3.69617
"8154211",2.84438
"8154213",1.19349
"8154215",1.49406
"8154217",2.08199
"8154219",1.55688
"8154221",1.294
"8154223",1.5181
"8154225",2.05838
"8154227",5.1175
"8154229",2.61813
"8154233",5.04483
"8154245",5.49113
"8154254",5.8252
"8154283",2.19007
"8154285",2.84678
"8154295",5.28033
"8154305",7.52032
"8154307",2.5699
"8154316",6.29959
"8154333",5.92273
"8154357",6.63616
"8154359",6.27366
"8154361",1.47945
"8154363",7.03653
"8154365",3.39829
"8154367",2.67832
"8154379",2.18625
"8154381",5.47963
"8154386",2.33141
"8154388",7.86914
"8154392",2.8532
"8154394",5.13373
"8154414",1.52631
"8154416",4.23564
"8154447",2.86002
"8154449",4.58195
"8154476",4.11944
"8154491",4.70837
"8154510",2.00377
"8154512",4.77655
"8154523",6.78157
"8154527",3.43926
"8154529",1.77455
"8154531",7.22772
"8154563",4.85982
"8154572",2.08151
"8154574",5.20506
"8154620",4.26866
"8154622",2.64811
"8154627",2.84395
"8154635",5.10232
"8154654",3.21747
"8154656",2.85566
"8154660",1.97866
"8154662",2.49278
"8154666",2.48231
"8154668",1.58576
"8154670",3.87691
"8154692",7.04343
"8154719",1.6271
"8154721",2.03581
"8154725",6.87573
"8154727",6.36702
"8154729",3.26851
"8154731",2.58513
"8154733",7.28421
"8154758",1.98333
"8154760",3.50871
"8154763",2.89442
"8154765",7.06874
"8154777",1.97873
"8154779",3.48865
"8154785",6.2369
"8154793",6.41054
"8154823",2.57231
"8154836",9.02991
"8154838",3.33603
"8154841",3.36884
"8154844",2.42362
"8154846",1.62468
"8154848",4.83128
"8154856",5.68298
"8154866",3.28237
"8154868",5.66361
"8154870",3.18947
"8154872",6.01605
"8154885",3.94207
"8154892",3.28003
"8154914",1.8322
"8154916",4.53656
"8154934",4.75727
"8154951",9.87679
"8154953",3.49594
"8154962",5.76668
"8154973",4.64315
"8154979",3.41793
"8154981",5.1468
"8155024",3.43574
"8155026",2.43527
"8155048",5.07606
"8155062",6.16071
"8155073",6.15542
"8155081",2.2868
"8155083",4.3686
"8155096",5.33777
"8155110",4.85262
"8155121",5.48466
"8155148",4.61106
"8155167",3.96039
"8155169",6.2199
"8155192",6.87368
"8155200",3.44898
"8155203",6.0757
"8155212",2.14772
"8155214",3.34027
"8155234",5.19867
"8155246",5.07034
"8155248",1.91591
"8155250",5.35392
"8155265",2.51223
"8155268",5.95925
"8155284",3.15721
"8155301",3.90176
"8155312",5.87634
"8155323",2.76785
"8155325",1.81837
"8155327",6.77134
"8155332",5.21593
"8155336",2.15814
"8155338",3.85901
"8155340",4.13551
"8155345",3.0414
"8155349",4.11255
"8155354",2.84242
"8155359",5.88007
"8155369",3.85901
"8155371",4.11915
"8155376",3.11884
"8155383",4.12593
"8155388",2.80582
"8155393",4.45963
"8155397",3.80435
"8155414",3.17055
"8155418",3.1719
"8155422",5.98594
"8155440",4.00362
"8155442",6.17925
"8155451",2.43624
"8155453",5.2209
"8155455",3.52182
"8155458",2.9289
"8155460",6.19807
"8155487",7.29258
"8155490",5.2787
"8155493",1.8796
"8155497",5.99194
"8155501",3.96462
"8155503",2.89012
"8155508",2.08988
"8155510",6.90494
"8155514",4.511
"8155516",2.4731
"8155519",1.8796
"8155521",3.77463
"8155525",2.47575
"8155528",1.97988
"8155530",5.57554
"8155537",2.85705
"8155540",5.82001
"8155547",4.40063
"8155550",4.5276
"8155554",6.14149
"8155563",4.9815
"8155567",1.8796
"8155569",4.50976
"8155572",3.78022
"8155574",3.70536
"8155591",3.0421
"8155596",2.78255
"8155598",2.72958
"8155600",2.72958
"8155602",3.60391
"8155627",3.31106
"8155630",5.31312
"8155634",1.45842
"8155636",6.50112
"8155661",3.43986
"8155665",6.66614
"8155673",3.56768
"8155696",6.88912
"8155699",4.59311
"8155707",6.85771
"8155734",4.64984
"8155747",2.27121
"8155754",5.52939
"8155770",6.63287
"8155794",3.89714
"8155802",3.31204
"8155824",2.67187
"8155847",2.56943
"8155849",10.2897
"8155864",3.6448
"8155877",2.2784
"8155881",1.2937
"8155883",6.69643
"8155896",1.51899
"8155898",5.88538
"8155930",4.70506
"8155942",5.65612
"8155944",2.33306
"8155946",5.97308
"8156022",2.82732
"8156024",1.93775
"8156026",4.30008
"8156043",3.67095
"8156052",1.71754
"8156054",1.86105
"8156056",1.68449
"8156058",2.75465
"8156060",5.47408
"8156082",1.74954
"8156084",1.84048
"8156086",1.414
"8156088",3.77627
"8156090",3.38122
"8156098",2.52778
"8156103",2.62484
"8156110",1.91454
"8156112",4.31206
"8156116",4.79893
"8156126",3.34233
"8156132",1.80595
"8156134",5.9618
"8156160",6.13001
"8156164",7.4538
"8156167",6.43577
"8156192",2.67038
"8156194",3.09544
"8156196",3.55584
"8156199",6.51189
"8156228",7.83864
"8156240",3.79065
"8156247",3.23766
"8156253",3.2031
"8156257",3.32438
"8156261",2.26769
"8156263",7.25112
"8156274",3.80768
"8156278",5.41524
"8156290",4.62201
"8156295",6.54705
"8156309",4.81333
"8156319",5.97
"8156321",5.91938
"8156337",1.59799
"8156339",1.46711
"8156341",3.64589
"8156354",1.54531
"8156356",1.40926
"8156358",6.67555
"8156360",2.29543
"8156371",2.27179
"8156373",5.00859
"8156393",3.91155
"8156404",6.19107
"8156415",3.90563
"8156450",1.81614
"8156452",5.6339
"8156476",5.57317
"8156506",5.12329
"8156519",2.9028
"8156521",4.50522
"8156523",5.56871
"8156525",1.71
"8156529",3.19489
"8156538",7.32932
"8156547",2.52333
"8156549",4.97859
"8156569",8.6027
"8156571",7.52335
"8156573",3.97852
"8156575",6.66063
"8156577",3.34021
"8156579",1.88469
"8156581",5.71634
"8156599",4.56332
"8156601",6.15192
"8156604",5.82218
"8156610",6.71452
"8156620",4.58596
"8156633",3.87104
"8156688",5.47494
"8156706",7.3594
"8156718",6.81766
"8156743",3.71798
"8156748",2.09412
"8156750",5.72346
"8156759",1.98485
"8156761",5.61642
"8156770",4.20321
"8156783",6.18437
"8156826",7.25635
"8156838",5.45516
"8156844",1.94649
"8156846",5.62815
"8156848",8.9075
"8156861",5.81967
"8156873",4.30639
"8156895",4.02928
"8156897",6.96545
"8156905",4.63385
"8156919",2.90778
"8156923",3.64273
"8156935",4.48255
"8156945",6.09336
"8156969",1.75897
"8156971",2.51333
"8156982",4.59559
"8157012",2.76345
"8157014",2.30894
"8157016",1.85822
"8157018",2.19785
"8157021",5.88996
"8157027",4.86541
"8157036",3.52136
"8157038",7.19285
"8157058",2.54387
"8157074",4.11574
"8157090",2.50939
"8157092",5.55122
"8157101",4.14679
"8157103",3.32798
"8157105",5.93139
"8157123",1.81517
"8157125",7.27745
"8157139",5.35361
"8157141",2.48676
"8157144",3.28768
"8157151",3.98128
"8157153",6.0192
"8157173",3.22487
"8157189",1.72292
"8157191",1.73351
"8157193",3.42554
"8157203",5.47702
"8157214",3.94396
"8157216",7.55486
"8157227",1.75958
"8157229",1.8193
"8157231",2.31575
"8157233",5.56265
"8157246",4.70377
"8157253",5.45687
"8157264",6.2039
"8157270",5.5968
"8157281",2.7961
"8157283",6.904
"8157300",3.99199
"8157308",3.59503
"8157324",4.73793
"8157362",4.40015
"8157381",3.31009
"8157383",5.12318
"8157444",2.63868
"8157446",2.40897
"8157450",2.54151
"8157454",6.36574
"8157463",5.20642
"8157477",2.87019
"8157485",1.65773
"8157487",5.19433
"8157516",5.20871
"8157520",1.80875
"8157522",2.53128
"8157524",7.11026
"8157534",5.13586
"8157580",2.70109
"8157582",8.99845
"8157605",4.69557
"8157608",1.59898
"8157610",5.23276
"8157632",2.24641
"8157638",4.84414
"8157650",4.913
"8157668",2.09493
"8157671",2.4804
"8157674",2.15014
"8157677",1.94873
"8157679",2.12796
"8157681",2.1026
"8157684",2.2474
"8157686",2.31459
"8157688",2.157
"8157691",6.08665
"8157696",3.97535
"8157698",2.5612
"8157700",7.77215
"8157727",4.91157
"8157729",2.05522
"8157731",3.70232
"8157751",3.59138
"8157761",5.63013
"8157777",4.19977
"8157798",3.9675
"8157800",2.22035
"8157802",2.65262
"8157804",4.8127
"8157818",4.09229
"8157828",5.44594
"8157839",2.29551
"8157841",2.01098
"8157843",3.28286
"8157858",6.12366
"8157888",1.35776
"8157890",5.90619
"8157905",4.81701
"8157922",4.13235
"8157933",5.21728
"8157939",9.00075
"8157941",6.86641
"8157945",6.53297
"8157947",6.75177
"8157949",4.3438
"8157976",5.79252
"8158009",4.91383
"8158022",4.69105
"8158028",3.57472
"8158057",2.61461
"8158059",6.76219
"8158081",3.15136
"8158094",3.74817
"8158112",7.39999
"8158123",5.07714
"8158145",5.34971
"8158147",6.73954
"8158164",1.94946
"8158167",6.49781
"8158177",5.3477
"8158183",5.08596
"8158204",3.7475
"8158212",4.91798
"8158214",4.83796
"8158224",4.52708
"8158240",8.45827
"8158242",5.11005
"8158250",4.62294
"8158269",6.18965
"8158298",5.15931
"8158317",8.46536
"8158372",7.93601
"8158380",4.87445
"8158404",1.70116
"8158406",5.31903
"8158418",5.38747
"8158424",5.90988
"8158431",5.22165
"8158446",6.32916
"8158492",4.17268
"8158511",2.46531
"8158513",3.99595
"8158523",5.65898
"8158539",3.03152
"8158542",2.90456
"8158544",5.44894
"8158554",5.02417
"8158560",6.21233
"8158568",4.3677
"8158597",5.61568
"8158625",4.15744
"8158627",5.25056
"8158637",4.44506
"8158664",1.82797
"8158666",4.31958
"8158671",5.6487
"8158684",6.54532
"8158686",6.88541
"8158708",3.38414
"8158714",6.31188
"8158725",7.52459
"8158739",3.95307
"8158771",6.04013
"8158783",5.6706
"8158823",2.26583
"8158825",5.14295
"8158829",7.69177
"8158839",6.28039
"8158862",3.6343
"8158864",3.6343
"8158866",5.37138
"8158890",4.33269
"8158902",3.34003
"8158910",3.60224
"8158912",3.8132
"8158918",5.02717
"8158928",1.50928
"8158930",3.99541
"8158939",4.41408
"8158952",12.1025
"8158961",4.74487
"8158976",4.6986
"8158987",3.80704
"8158991",1.91933
"8158993",1.98701
"8158995",2.85415
"8158998",6.98419
"8159004",5.17014
"8159006",4.29384
"8159008",5.06973
"8159017",3.64078
"8159036",4.07879
"8159078",3.94039
"8159086",5.16977
"8159096",3.67424
"8159109",3.82556
"8159111",5.72032
"8159127",6.13068
"8159142",5.55087
"8159211",5.09385
"8159220",4.35091
"8159235",3.38637
"8159239",4.18525
"8159243",5.22116
"8159249",5.51907
"8159255",3.65774
"8159259",4.18806
"8159265",4.67766
"8159275",3.12787
"8159283",3.4701
"8159318",4.34355
"8159337",5.91925
"8159350",2.93266
"8159354",5.5122
"8159371",1.9502
"8159373",4.97695
"8159379",4.44744
"8159385",4.18151
"8159415",5.95876
"8159439",3.62473
"8159441",5.31213
"8159448",4.15881
"8159476",4.75703
"8159491",4.61814
"8159501",4.67409
"8159519",5.67579
"8159521",7.19161
"8159531",4.31703
"8159541",5.81651
"8159549",4.22469
"8159554",4.75819
"8159566",4.75257
"8159581",2.54155
"8159583",3.68885
"8159609",5.41052
"8159616",4.66268
"8159624",4.76505
"8159627",3.90928
"8159642",7.9115
"8159646",4.18203
"8159654",5.41314
"8159667",5.61809
"8159670",4.95674
"8159687",5.40002
"8159692",4.64835
"8159702",5.05378
"8159732",5.10569
"8159734",3.53558
"8159786",5.91679
"8159790",5.3891
"8159803",2.92121
"8159808",2.72089
"8159815",6.05515
"8159838",2.60177
"8159846",1.86446
"8159848",2.41547
"8159850",2.74104
"8159854",5.61523
"8159873",2.84892
"8159876",4.82452
"8159900",4.43329
"8159917",2.03405
"8159919",3.81494
"8159945",6.12297
"8159957",2.75872
"8159959",3.04093
"8159961",2.29163
"8159963",2.04485
"8159965",3.50255
"8159967",1.66832
"8159969",1.68542
"8159971",3.85953
"8159977",1.94247
"8159981",2.49878
"8159984",3.44201
"8159992",5.42287
"8160011",5.6725
"8160016",5.41906
"8160020",1.91543
"8160024",4.65141
"8160033",5.59849
"8160036",4.4309
"8160040",4.86421
"8160084",1.50627
"8160086",2.78367
"8160088",7.59533
"8160138",7.07139
"8160151",5.45932
"8160163",2.98693
"8160168",4.94171
"8160213",4.21606
"8160236",1.47726
"8160238",5.89971
"8160256",1.9682
"8160258",1.88422
"8160260",5.31907
"8160274",4.24254
"8160276",2.5337
"8160278",2.53371
"8160284",4.20893
"8160295",4.39745
"8160297",6.8739
"8160308",9.32933
"8160317",2.03139
"8160319",1.92457
"8160321",2.66495
"8160332",4.23501
"8160346",4.87947
"8160360",1.67206
"8160365",2.24692
"8160371",1.9935
"8160377",2.26599
"8160383",1.98245
"8160389",1.72865
"8160392",1.74948
"8160394",1.91091
"8160401",2.55675
"8160405",6.06955
"8160417",2.778
"8160419",3.47034
"8160422",2.44159
"8160431",2.6952
"8160435",1.89872
"8160439",2.92119
"8160441",3.60777
"8160452",4.88871
"8160459",2.81189
"8160470",2.12416
"8160472",3.83616
"8160478",4.61287
"8160487",6.53718
"8160504",1.89086
"8160511",2.60258
"8160521",6.3096
"8160531",5.34945
"8160546",2.37856
"8160555",1.60207
"8160557",8.47766
"8160559",5.54611
"8160581",3.99789
"8160587",3.3462
"8160597",3.09695
"8160602",4.75778
"8160622",7.18494
"8160637",6.853
"8160647",5.13635
"8160661",1.57831
"8160663",5.77899
"8160670",5.20188
"8160682",4.35065
"8160712",2.68314
"8160718",5.40279
"8160722",6.02687
"8160756",6.50911
"8160767",1.32531
"8160769",4.98527
"8160771",2.91625
"8160782",5.77026
"8160784",2.05964
"8160786",3.85152
"8160792",3.99706
"8160803",2.07059
"8160805",4.82303
"8160816",3.72845
"8160823",5.21058
"8160835",5.37229
"8160839",5.94554
"8160849",3.96264
"8160857",4.90098
"8160870",4.11973
"8160879",5.39576
"8160889",5.14324
"8160898",3.60812
"8160900",3.4444
"8160906",2.43506
"8160912",6.60323
"8160914",8.23456
"8160935",3.78458
"8160953",4.55554
"8160968",5.93998
"8160981",4.77469
"8161000",2.32177
"8161004",4.10253
"8161017",3.50191
"8161024",9.80746
"8161026",3.15532
"8161044",8.18028
"8161056",8.05945
"8161114",6.12793
"8161133",2.95467
"8161147",4.93344
"8161154",3.09523
"8161164",3.22802
"8161166",3.66986
"8161169",7.90877
"8161171",3.14302
"8161174",5.83849
"8161190",2.9668
"8161192",5.87929
"8161211",3.59242
"8161224",5.72495
"8161229",6.36104
"8161238",4.18981
"8161240",2.16402
"8161242",5.51047
"8161249",3.97533
"8161255",5.81503
"8161265",4.27304
"8161270",3.11807
"8161288",6.11166
"8161319",3.19223
"8161326",3.14913
"8161337",2.99609
"8161341",4.17444
"8161346",3.19771
"8161353",4.5206
"8161362",5.50895
"8161368",2.47575
"8161371",3.1601
"8161373",3.85543
"8161375",5.2209
"8161377",5.31312
"8161381",3.31106
"8161384",3.17055
"8161388",3.80435
"8161405",1.81538
"8161407",3.26002
"8161409",3.59298
"8161415",3.02764
"8161418",5.80297
"8161421",5.79384
"8161423",7.29258
"8161426",4.50976
"8161429",1.8796
"8161431",2.98593
"8161433",5.16664
"8161437",4.50976
"8161440",1.8796
"8161442",4.48359
"8161444",1.52506
"8161446",4.56152
"8161451",4.45963
"8161455",7.29258
"8161458",3.30244
"8161460",5.82001
"8161467",2.43487
"8161471",4.16765
"8161476",5.36789
"8161478",2.85713
"8161482",1.82292
"8161484",4.97317
"8161488",5.73731
"8161499",4.79556
"8161503",6.91631
"8161507",2.06044
"8161509",5.85451
"8161513",7.15466
"8161520",7.33646
"8161526",3.32152
"8161533",2.97845
"8161537",6.73998
"8161554",3.85543
"8161556",2.43624
"8161558",5.38911
"8161563",4.23757
"8161566",1.82292
"8161568",4.17833
"8161571",3.62449
"8161575",6.33646
"8161580",4.2371
"8161583",3.58883
"8161587",6.60812
"8161610",2.90525
"8161615",3.44272
"8161618",3.9203
"8161632",6.73118
"8161642",4.00985
"8161644",2.46501
"8161646",1.57806
"8161648",7.21077
"8161654",3.05025
